months_as_customer,age,policy_bind_date,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,incident_severity,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
398,53,1990-12-20,IL,2000,1396.43,0,FEMALE,Associate,priv-house-serv,unmarried,21500,0,2015-01-29,Single Vehicle Collision,Total Loss,WV,Hillsdale,16,1,YES,2,1,47430,5270,5270,36890,Toyota,Camry,2000,N
218,43,1996-02-14,IL,500,1521.55,0,FEMALE,Associate,priv-house-serv,other-relative,61100,-64500,2015-01-02,Single Vehicle Collision,Major Damage,SC,Hillsdale,18,1,?,1,3,68200,13640,6820,47740,Dodge,RAM,2003,Y
152,33,2001-06-10,IN,1000,1034.27,0,FEMALE,JD,armed-forces,husband,0,0,2015-02-06,Single Vehicle Collision,Minor Damage,NY,Hillsdale,18,1,NO,1,0,63900,7100,7100,49700,Accura,TL,2014,N
212,39,2010-03-17,OH,1000,1255.35,0,FEMALE,JD,protective-serv,not-in-family,60300,-58900,2015-02-14,Multi-vehicle Collision,Total Loss,NY,Riverwood,22,2,NO,0,3,59300,11860,5930,41510,Dodge,RAM,2008,N
242,44,2003-07-30,IL,2000,1396.89,6000000,FEMALE,College,priv-house-serv,other-relative,0,-61600,2015-02-04,Multi-vehicle Collision,Minor Damage,SC,Springfield,15,3,NO,1,2,66900,6690,13380,46830,Suburu,Forrestor,1999,Y
80,27,2014-09-17,OH,500,795.31,0,MALE,JD,farming-fishing,husband,0,-51000,2015-02-12,Multi-vehicle Collision,Major Damage,OH,Arlington,16,3,YES,1,3,40810,3710,7420,29680,Ford,F150,2000,Y
260,43,2009-06-03,IN,500,982.22,0,FEMALE,JD,exec-managerial,not-in-family,54500,-72100,2015-02-12,Single Vehicle Collision,Total Loss,NY,Riverwood,18,1,?,1,0,75400,15080,7540,52780,Honda,CRV,2011,N
133,34,1994-10-11,IN,500,1074.07,0,FEMALE,JD,prof-specialty,husband,70900,-61100,2015-01-28,Parked Car,Minor Damage,WV,Northbend,8,1,NO,2,0,4200,420,840,2940,Jeep,Wrangler,2013,N
290,45,1991-07-18,OH,1000,1311.3,0,FEMALE,Associate,machine-op-inspct,wife,38500,0,2015-01-10,Multi-vehicle Collision,Major Damage,NY,Hillsdale,23,3,YES,0,0,52650,5850,5850,40950,Ford,F150,2001,Y
322,49,2001-09-24,IL,2000,1277.12,0,FEMALE,PhD,armed-forces,own-child,0,-46000,2015-01-19,Single Vehicle Collision,Major Damage,WV,Hillsdale,18,1,?,0,2,42240,7680,7680,26880,Chevrolet,Malibu,2007,N
228,39,2012-09-19,IN,500,1388.62,0,FEMALE,JD,sales,husband,35200,0,2015-01-19,Single Vehicle Collision,Minor Damage,NC,Riverwood,10,1,YES,1,0,59490,6610,6610,46270,Mercedes,ML350,1995,N
195,37,1991-07-11,IL,1000,1406.52,8000000,MALE,MD,tech-support,unmarried,0,0,2015-01-28,Single Vehicle Collision,Major Damage,SC,Arlington,12,1,NO,0,2,44200,4420,4420,35360,Jeep,Wrangler,2002,Y
247,39,1991-10-29,IN,500,1558.29,0,FEMALE,Masters,protective-serv,unmarried,0,-49300,2015-02-16,Vehicle Theft,Trivial Damage,WV,Springfield,5,1,YES,1,2,7700,770,1540,5390,Saab,93,2000,N
405,57,1999-12-28,IN,1000,1132.47,4000000,MALE,MD,priv-house-serv,other-relative,46300,0,2015-01-08,Multi-vehicle Collision,Total Loss,NY,Northbend,21,3,?,2,3,61440,10240,10240,40960,Saab,93,2008,N
144,37,2012-10-11,OH,2000,1896.91,0,FEMALE,PhD,handlers-cleaners,not-in-family,73700,0,2015-01-24,Multi-vehicle Collision,Major Damage,SC,Columbus,17,3,YES,1,3,54400,5440,10880,38080,Chevrolet,Silverado,2015,Y
338,47,1995-08-19,IL,500,1143.46,4000000,MALE,MD,priv-house-serv,other-relative,0,0,2015-02-18,Single Vehicle Collision,Total Loss,NC,Arlington,4,1,YES,2,1,58560,9760,9760,39040,Mercedes,E400,2002,N
121,34,1991-02-11,IN,500,1285.42,0,MALE,MD,priv-house-serv,wife,0,0,2015-01-21,Single Vehicle Collision,Major Damage,VA,Northbrook,11,1,NO,1,1,67300,6730,6730,53840,Dodge,RAM,2000,Y
398,55,1991-07-02,OH,2000,1305.26,0,MALE,MD,farming-fishing,wife,66200,-49700,2015-01-08,Single Vehicle Collision,Major Damage,VA,Hillsdale,18,1,?,1,3,36740,3340,6680,26720,BMW,X5,1998,Y
9,30,1994-04-10,IL,1000,1073.83,0,FEMALE,High School,machine-op-inspct,not-in-family,0,0,2015-02-02,Single Vehicle Collision,Total Loss,NY,Northbrook,12,1,?,0,0,85690,15580,15580,54530,BMW,3 Series,2011,N
115,31,2005-12-04,OH,1000,1051.67,0,FEMALE,Associate,exec-managerial,not-in-family,0,0,2015-03-01,Multi-vehicle Collision,Major Damage,WV,Riverwood,18,3,YES,0,3,34160,0,4270,29890,Audi,A5,2005,Y
280,48,2014-07-16,IL,1000,1387.35,0,MALE,JD,transport-moving,not-in-family,0,-72000,2015-02-04,Single Vehicle Collision,Minor Damage,WV,Hillsdale,16,1,NO,2,2,61320,10220,10220,40880,BMW,M5,1998,N
254,45,2003-09-17,IL,500,1083.64,0,MALE,JD,other-service,husband,59800,0,2015-02-27,Multi-vehicle Collision,Total Loss,NC,Columbus,19,3,YES,0,0,79680,13280,13280,53120,BMW,3 Series,2004,N
141,30,2000-07-15,IL,1000,1851.78,0,FEMALE,High School,craft-repair,other-relative,78800,0,2015-02-09,Single Vehicle Collision,Total Loss,SC,Riverwood,13,1,NO,1,0,61740,6860,6860,48020,Audi,A3,2002,N
441,55,2009-07-29,IN,500,1270.29,4000000,MALE,College,armed-forces,husband,24000,-50500,2015-02-19,Parked Car,Minor Damage,VA,Arlington,4,1,NO,0,0,6400,640,640,5120,Honda,Civic,2002,N
381,55,1991-04-13,OH,500,1459.99,0,FEMALE,MD,other-service,wife,35900,0,2015-01-12,Single Vehicle Collision,Major Damage,SC,Northbrook,8,1,YES,1,2,60600,12120,6060,42420,Accura,TL,2011,N
191,38,2005-11-20,IL,2000,1253.44,0,FEMALE,Masters,craft-repair,not-in-family,0,0,2015-02-07,Multi-vehicle Collision,Major Damage,VA,Hillsdale,19,3,NO,2,0,56320,10240,5120,40960,Volkswagen,Jetta,2007,N
145,34,1990-05-20,IN,1000,1142.48,0,FEMALE,JD,priv-house-serv,other-relative,0,0,2015-01-13,Single Vehicle Collision,Total Loss,NC,Northbend,18,1,YES,2,0,52250,9500,4750,38000,Suburu,Legacy,2012,N
479,60,2002-11-28,IL,1000,1188.45,0,FEMALE,MD,exec-managerial,other-relative,0,-44800,2015-01-18,Multi-vehicle Collision,Total Loss,SC,Arlington,9,2,?,0,3,53900,5390,10780,37730,Saab,95,2006,N
215,35,2004-06-15,IL,1000,1125.4,0,MALE,Masters,adm-clerical,husband,40000,-43400,2015-01-15,Vehicle Theft,Trivial Damage,WV,Columbus,6,1,?,2,1,2640,220,440,1980,Jeep,Wrangler,2001,N
41,33,2010-09-26,OH,500,1294.41,0,MALE,High School,transport-moving,husband,0,0,2015-02-23,Vehicle Theft,Minor Damage,NC,Arlington,8,1,YES,0,0,8970,1380,1380,6210,Dodge,Neon,2011,N
45,31,1990-09-15,IN,500,1459.5,0,MALE,MD,priv-house-serv,not-in-family,0,0,2015-02-17,Parked Car,Minor Damage,NY,Springfield,6,1,?,1,3,6000,1000,1000,4000,Suburu,Impreza,2000,N
156,38,2009-09-16,IL,500,1367.99,0,MALE,High School,armed-forces,own-child,26500,0,2015-02-17,Multi-vehicle Collision,Major Damage,WV,Northbend,23,3,?,0,3,55200,11040,5520,38640,Saab,92x,1998,Y
246,45,1999-08-12,IN,500,1594.37,0,MALE,Associate,exec-managerial,own-child,0,0,2015-01-18,Parked Car,Trivial Damage,SC,Riverwood,13,1,NO,0,3,7260,660,1320,5280,Saab,92x,2008,N
178,39,2009-03-08,IL,500,1035.99,0,FEMALE,JD,exec-managerial,own-child,0,0,2015-01-17,Multi-vehicle Collision,Minor Damage,NY,Springfield,3,3,NO,2,0,64680,11760,11760,41160,Jeep,Wrangler,2010,N
237,43,2009-04-27,OH,500,911.53,0,FEMALE,PhD,sales,husband,53200,0,2015-02-25,Single Vehicle Collision,Major Damage,WV,Northbrook,23,1,NO,0,1,59200,0,11840,47360,Chevrolet,Malibu,1998,N
127,34,2006-08-02,OH,500,1319.97,0,FEMALE,Associate,craft-repair,own-child,73700,0,2015-01-06,Vehicle Theft,Minor Damage,NC,Arlington,8,1,YES,1,3,4700,470,940,3290,Saab,92x,1998,N
1,33,1995-12-06,OH,2000,1391.63,0,MALE,Associate,sales,husband,61200,0,2015-02-26,Single Vehicle Collision,Total Loss,NY,Columbus,23,1,YES,0,3,69400,6940,6940,55520,Mercedes,C300,2000,N
5,21,2002-11-13,IN,500,915.41,5000000,FEMALE,High School,exec-managerial,own-child,0,0,2015-02-11,Single Vehicle Collision,Total Loss,NY,Northbrook,23,1,YES,0,0,40500,4050,4050,32400,Nissan,Pathfinder,1998,N
64,28,1991-11-09,IL,1000,1468.82,0,MALE,JD,handlers-cleaners,other-relative,56800,-51800,2015-02-13,Multi-vehicle Collision,Minor Damage,SC,Riverwood,9,3,NO,2,1,60000,5000,10000,45000,Honda,Accord,1997,N
142,30,1998-01-14,IN,500,1412.76,0,MALE,PhD,armed-forces,wife,66400,-63700,2015-01-10,Single Vehicle Collision,Minor Damage,WV,Riverwood,22,1,YES,2,3,67320,11220,11220,44880,Volkswagen,Jetta,1996,N
97,27,2002-04-25,OH,500,1588.26,0,FEMALE,High School,tech-support,husband,56700,-49300,2015-01-24,Multi-vehicle Collision,Total Loss,VA,Riverwood,22,3,YES,2,1,75690,8410,8410,58870,Saab,95,2014,N
121,31,1991-07-20,IN,1000,1140.91,0,MALE,Associate,adm-clerical,other-relative,51300,0,2015-02-15,Multi-vehicle Collision,Major Damage,VA,Northbend,15,3,NO,1,2,64300,6430,6430,51440,Chevrolet,Silverado,2002,Y
225,43,2004-08-13,OH,1000,1517.54,0,MALE,JD,priv-house-serv,own-child,0,-20900,2015-01-09,Multi-vehicle Collision,Major Damage,SC,Columbus,16,3,NO,2,0,64400,6440,6440,51520,BMW,X5,2011,N
425,53,1990-06-24,OH,2000,912.29,0,FEMALE,High School,priv-house-serv,husband,42900,-39100,2015-01-31,Multi-vehicle Collision,Minor Damage,WV,Northbend,17,3,?,1,2,97080,16180,16180,64720,Saab,92x,2005,N
285,44,1991-08-21,OH,2000,1144.3,0,MALE,MD,priv-house-serv,not-in-family,52600,0,2015-02-04,Vehicle Theft,Minor Damage,WV,Northbrook,3,1,YES,1,0,5500,500,500,4500,Honda,Civic,2010,N
192,38,2011-02-25,IN,1000,1281.43,0,FEMALE,Masters,transport-moving,not-in-family,65100,-50300,2015-01-30,Multi-vehicle Collision,Total Loss,SC,Northbend,10,3,?,0,2,30700,3070,6140,21490,Jeep,Wrangler,2010,N
285,48,2013-02-04,IL,2000,1101.85,0,FEMALE,College,sales,wife,46100,0,2015-02-27,Single Vehicle Collision,Minor Damage,PA,Springfield,9,1,NO,1,2,33480,3720,3720,26040,Nissan,Pathfinder,2012,N
98,26,2001-02-20,IN,2000,1082.1,0,MALE,JD,exec-managerial,other-relative,0,-30900,2015-02-05,Multi-vehicle Collision,Total Loss,WV,Northbend,13,2,?,0,1,65430,14540,7270,43620,Jeep,Wrangler,2001,N
175,36,1992-03-03,OH,500,1185.44,0,MALE,Masters,exec-managerial,not-in-family,44900,-52500,2015-01-30,Multi-vehicle Collision,Major Damage,NC,Northbend,15,3,YES,2,1,42680,3880,7760,31040,Accura,RSX,2006,Y
259,45,2006-12-21,IL,2000,1175.07,0,MALE,MD,craft-repair,not-in-family,30100,0,2015-01-03,Single Vehicle Collision,Minor Damage,WV,Springfield,23,1,?,1,1,87780,7980,7980,71820,Honda,CRV,2011,N
140,36,2000-07-14,OH,2000,979.26,0,FEMALE,JD,transport-moving,own-child,0,-67000,2015-03-01,Multi-vehicle Collision,Major Damage,NY,Riverwood,2,4,YES,0,2,72800,14560,14560,43680,Honda,Accord,1998,N
231,37,1991-12-12,OH,500,920.81,0,FEMALE,High School,sales,wife,0,0,2015-02-13,Single Vehicle Collision,Major Damage,SC,Hillsdale,14,1,YES,2,0,71190,0,7910,63280,Mercedes,C300,1997,Y
186,38,2013-07-01,OH,500,922.85,0,MALE,High School,adm-clerical,husband,70300,-70900,2015-02-25,Vehicle Theft,Trivial Damage,NY,Hillsdale,7,1,?,1,1,3600,400,400,2800,Honda,Civic,1999,N
229,41,1998-12-16,OH,2000,1107.59,3000000,MALE,PhD,tech-support,not-in-family,65400,0,2015-01-23,Single Vehicle Collision,Major Damage,NY,Columbus,23,1,NO,1,3,62640,10440,10440,41760,Mercedes,C300,2009,N
180,36,2015-01-03,IL,500,1272.46,0,MALE,College,prof-specialty,wife,0,0,2015-02-19,Multi-vehicle Collision,Minor Damage,NY,Northbrook,7,3,YES,2,1,69630,12660,6330,50640,Toyota,Corolla,1998,N
188,33,1994-04-01,IL,1000,1340.24,0,MALE,High School,protective-serv,own-child,0,-68800,2015-02-08,Multi-vehicle Collision,Minor Damage,NY,Hillsdale,8,3,YES,1,0,76010,13820,6910,55280,Dodge,RAM,1995,Y
214,40,2000-08-15,OH,1000,1648.0,0,MALE,JD,transport-moving,not-in-family,57700,-43500,2015-02-04,Single Vehicle Collision,Total Loss,WV,Northbrook,17,1,NO,1,0,44220,8040,4020,32160,Accura,MDX,2000,N
178,38,2014-11-13,IL,500,1381.14,0,FEMALE,College,other-service,wife,0,0,2015-02-22,Multi-vehicle Collision,Minor Damage,NY,Northbrook,10,3,NO,0,3,57200,5200,10400,41600,BMW,M5,2011,N
55,35,2011-02-04,IL,500,1198.44,8000000,MALE,MD,priv-house-serv,wife,0,0,2015-01-14,Vehicle Theft,Minor Damage,WV,Columbus,9,1,NO,0,3,3080,560,560,1960,Nissan,Ultima,1998,N
90,31,1990-06-24,OH,2000,951.27,0,FEMALE,PhD,other-service,not-in-family,42100,0,2015-01-06,Single Vehicle Collision,Total Loss,SC,Hillsdale,2,1,YES,1,0,75790,13780,6890,55120,Accura,RSX,2007,N
135,30,2009-01-21,IN,2000,1341.24,0,FEMALE,MD,farming-fishing,wife,37100,-46500,2015-01-19,Multi-vehicle Collision,Minor Damage,WV,Riverwood,18,3,NO,0,1,32670,5940,2970,23760,Honda,Accord,2003,N
277,46,1992-11-07,IL,2000,1177.57,0,FEMALE,Associate,adm-clerical,husband,0,-65500,2015-01-24,Vehicle Theft,Minor Damage,VA,Arlington,4,1,?,2,3,3870,430,860,2580,Jeep,Wrangler,2010,N
211,38,1997-05-15,IN,1000,1055.09,0,FEMALE,Masters,transport-moving,own-child,0,0,2015-01-27,Single Vehicle Collision,Total Loss,NY,Columbus,12,1,?,0,3,91520,8320,16640,66560,BMW,X6,2005,Y
156,32,1992-03-20,IL,500,1479.48,0,MALE,Masters,prof-specialty,unmarried,0,0,2015-01-13,Single Vehicle Collision,Major Damage,NY,Northbrook,15,1,YES,1,3,74690,6790,13580,54320,Dodge,RAM,2008,Y
84,30,1995-07-17,IN,2000,1827.38,0,MALE,Associate,priv-house-serv,other-relative,0,-15900,2015-01-15,Vehicle Theft,Trivial Damage,VA,Springfield,9,1,YES,1,3,4620,420,840,3360,Audi,A5,1998,N
136,32,2000-12-27,IN,500,1169.62,0,FEMALE,JD,sales,not-in-family,0,0,2015-02-04,Single Vehicle Collision,Major Damage,SC,Arlington,6,1,YES,0,0,55000,10000,10000,35000,Toyota,Camry,2008,Y
310,48,1999-08-06,IN,500,1516.34,0,FEMALE,JD,adm-clerical,unmarried,11000,0,2015-01-04,Multi-vehicle Collision,Major Damage,SC,Springfield,11,4,YES,0,2,59400,13200,6600,39600,Saab,93,1996,Y
123,34,2007-03-03,OH,2000,1270.21,0,FEMALE,College,sales,husband,16100,-61200,2015-01-14,Multi-vehicle Collision,Total Loss,PA,Columbus,13,3,NO,1,1,55260,6140,0,49120,Nissan,Ultima,2000,N
243,44,1997-12-25,IL,500,809.11,0,MALE,JD,craft-repair,other-relative,33200,0,2015-01-27,Multi-vehicle Collision,Minor Damage,NC,Springfield,4,3,?,2,1,51400,5140,10280,35980,Honda,Civic,1996,N
36,37,2013-11-06,IL,1000,1115.81,0,FEMALE,Masters,machine-op-inspct,husband,0,-59800,2015-02-12,Multi-vehicle Collision,Minor Damage,NY,Columbus,20,3,YES,1,3,48780,5420,10840,32520,Dodge,Neon,2008,N
146,31,1990-09-21,OH,1000,1457.65,5000000,FEMALE,College,armed-forces,own-child,0,0,2015-02-03,Multi-vehicle Collision,Major Damage,VA,Riverwood,0,3,NO,1,3,52380,5820,5820,40740,Toyota,Highlander,2010,N
154,34,1999-10-05,OH,1000,1041.36,0,FEMALE,JD,priv-house-serv,husband,53100,-43900,2015-01-26,Multi-vehicle Collision,Total Loss,WV,Hillsdale,18,4,?,2,3,74360,13520,13520,47320,Toyota,Highlander,2005,Y
204,40,1992-04-07,OH,1000,1693.83,7000000,MALE,High School,protective-serv,other-relative,44000,-20800,2015-01-09,Single Vehicle Collision,Minor Damage,NY,Northbrook,6,1,?,1,0,53400,5340,5340,42720,Honda,CRV,2003,N
458,59,2009-03-05,IN,1000,1685.69,0,FEMALE,High School,protective-serv,wife,31400,0,2015-02-17,Single Vehicle Collision,Total Loss,VA,Hillsdale,23,1,?,2,2,71800,14360,14360,43080,Jeep,Grand Cherokee,1995,N
147,31,1997-02-10,IN,500,1054.92,6000000,FEMALE,PhD,prof-specialty,own-child,51900,0,2015-01-16,Single Vehicle Collision,Major Damage,NY,Northbrook,4,1,?,0,0,68240,8530,0,59710,Toyota,Corolla,2013,Y
279,45,1992-01-28,IN,2000,1333.97,6000000,FEMALE,MD,other-service,unmarried,61100,-30700,2015-01-12,Multi-vehicle Collision,Major Damage,SC,Arlington,21,3,?,1,0,61050,11100,11100,38850,Dodge,RAM,2011,Y
308,47,2013-09-16,OH,1000,1013.61,6000000,FEMALE,Associate,craft-repair,own-child,45700,-41400,2015-01-03,Parked Car,Minor Damage,NY,Springfield,7,1,?,1,1,5590,860,860,3870,Suburu,Impreza,2002,N
284,48,2008-05-16,IL,500,958.3,0,FEMALE,PhD,machine-op-inspct,husband,47900,0,2015-01-22,Multi-vehicle Collision,Major Damage,NY,Columbus,19,3,?,0,0,46860,8520,8520,29820,Volkswagen,Passat,1998,N
108,31,2002-01-04,IN,2000,1112.04,6000000,FEMALE,PhD,other-service,own-child,52800,-54300,2015-01-13,Parked Car,Minor Damage,SC,Arlington,5,1,NO,1,3,4290,780,780,2730,Volkswagen,Passat,1998,N
421,57,2002-04-02,IN,2000,1206.26,0,FEMALE,Associate,armed-forces,own-child,69900,0,2015-01-31,Multi-vehicle Collision,Minor Damage,NC,Arlington,22,3,YES,0,0,78500,15700,7850,54950,Audi,A3,2015,N
266,42,1998-07-16,IL,1000,763.67,0,MALE,Associate,prof-specialty,own-child,12800,-49700,2015-02-04,Single Vehicle Collision,Total Loss,SC,Northbrook,12,1,YES,1,3,70830,7870,7870,55090,Jeep,Grand Cherokee,2005,N
412,56,2002-08-15,IL,500,1042.56,0,MALE,High School,handlers-cleaners,own-child,0,-66100,2015-01-20,Multi-vehicle Collision,Total Loss,SC,Springfield,19,3,NO,0,2,68040,15120,7560,45360,Suburu,Forrestor,1997,N
31,32,1999-09-07,IL,2000,1263.48,4000000,FEMALE,JD,other-service,wife,46800,-87300,2015-02-07,Single Vehicle Collision,Major Damage,WV,Hillsdale,10,1,?,2,0,63600,5300,10600,47700,Audi,A5,1997,Y
465,63,2012-01-12,IL,500,1006.99,6000000,FEMALE,Masters,sales,own-child,0,0,2015-02-05,Single Vehicle Collision,Minor Damage,WV,Columbus,7,1,NO,0,3,43560,4840,4840,33880,Suburu,Legacy,2015,N
126,31,1996-08-18,OH,1000,1328.26,0,MALE,Masters,sales,not-in-family,42300,-45800,2015-01-02,Single Vehicle Collision,Total Loss,WV,Hillsdale,17,1,NO,1,1,60840,13520,6760,40560,Suburu,Forrestor,2011,N
407,55,1996-03-11,OH,1000,1250.08,5000000,FEMALE,PhD,tech-support,wife,0,-57700,2015-02-08,Multi-vehicle Collision,Total Loss,WV,Arlington,0,3,?,2,3,68160,11360,11360,45440,Ford,Escape,2010,N
101,27,1997-11-23,IL,500,982.7,6000000,FEMALE,College,transport-moving,unmarried,30800,-43700,2015-01-13,Parked Car,Minor Damage,SC,Arlington,9,1,NO,1,0,5170,940,470,3760,Toyota,Camry,2001,N
187,37,2013-08-08,IN,1000,1412.06,5000000,FEMALE,Masters,protective-serv,not-in-family,60100,0,2015-01-16,Single Vehicle Collision,Total Loss,NC,Riverwood,21,1,?,0,3,57700,5770,5770,46160,Nissan,Maxima,2000,N
252,46,1996-11-30,IN,2000,1066.7,0,FEMALE,JD,handlers-cleaners,own-child,0,0,2015-01-30,Multi-vehicle Collision,Total Loss,VA,Northbend,22,3,NO,0,2,89520,14920,14920,59680,Audi,A3,2014,N
229,43,1997-06-18,IN,2000,1585.54,0,MALE,High School,protective-serv,not-in-family,42600,-44400,2015-02-26,Vehicle Theft,Minor Damage,WV,Hillsdale,3,1,NO,1,0,4620,420,840,3360,Volkswagen,Jetta,2012,N
246,39,2007-04-19,IN,1000,1416.08,0,FEMALE,JD,craft-repair,other-relative,0,-36600,2015-01-27,Single Vehicle Collision,Minor Damage,WV,Northbrook,16,1,YES,0,3,45180,5020,5020,35140,Honda,CRV,2004,N
190,38,2007-09-19,OH,500,1246.03,0,MALE,JD,craft-repair,unmarried,61900,-50000,2015-01-28,Single Vehicle Collision,Total Loss,NY,Riverwood,14,1,YES,0,0,45100,9020,4510,31570,Nissan,Maxima,2013,N
95,32,1996-12-21,IN,2000,1356.64,0,MALE,Masters,machine-op-inspct,not-in-family,67800,-48600,2015-02-23,Multi-vehicle Collision,Total Loss,SC,Springfield,21,3,YES,0,3,83160,15120,15120,52920,Toyota,Camry,2003,N
205,42,2008-02-03,IL,2000,1387.7,4000000,FEMALE,High School,priv-house-serv,other-relative,0,0,2015-01-18,Single Vehicle Collision,Minor Damage,WV,Columbus,19,1,NO,2,1,86130,15660,15660,54810,Chevrolet,Silverado,1995,N
41,25,2003-07-16,OH,1000,1004.14,0,MALE,Masters,priv-house-serv,wife,35400,0,2015-02-15,Multi-vehicle Collision,Major Damage,NC,Hillsdale,13,3,NO,1,3,48000,9600,4800,33600,Dodge,RAM,1995,N
137,35,1991-05-05,OH,500,1107.07,0,FEMALE,High School,protective-serv,husband,0,-45300,2015-02-04,Vehicle Theft,Minor Damage,VA,Hillsdale,21,1,NO,0,0,3300,600,600,2100,Saab,92x,2008,N
194,34,1991-06-16,IL,500,1429.96,0,FEMALE,JD,protective-serv,husband,67800,0,2015-01-12,Multi-vehicle Collision,Minor Damage,NY,Northbend,11,3,NO,1,2,57200,11440,5720,40040,Toyota,Camry,2005,N
128,35,2001-04-03,IN,1000,1074.99,0,FEMALE,Associate,adm-clerical,husband,0,-48800,2015-01-02,Vehicle Theft,Trivial Damage,VA,Columbus,16,1,?,2,0,7590,1380,690,5520,Accura,MDX,2012,N
150,37,2014-03-16,OH,1000,1007.0,0,FEMALE,PhD,transport-moving,unmarried,30400,-89400,2015-01-27,Single Vehicle Collision,Total Loss,VA,Arlington,9,1,NO,0,2,80080,12320,12320,55440,Chevrolet,Silverado,2013,N
104,30,2010-08-03,OH,500,1052.85,0,FEMALE,MD,protective-serv,other-relative,0,-70100,2015-02-09,Vehicle Theft,Minor Damage,WV,Riverwood,8,1,NO,0,0,4800,960,480,3360,BMW,3 Series,2006,N
163,37,2009-11-25,IN,1000,1200.33,4000000,FEMALE,High School,craft-repair,own-child,0,-36400,2015-02-06,Vehicle Theft,Minor Damage,WV,Springfield,7,1,?,2,1,3900,390,780,2730,Volkswagen,Jetta,2008,Y
80,26,2001-05-08,IL,1000,1343.0,0,MALE,Masters,handlers-cleaners,other-relative,64600,0,2015-01-03,Single Vehicle Collision,Minor Damage,SC,Arlington,12,1,?,0,0,90400,9040,9040,72320,BMW,3 Series,1995,N
65,29,2004-06-14,OH,2000,1441.6,5000000,FEMALE,MD,sales,own-child,0,0,2015-01-12,Multi-vehicle Collision,Minor Damage,NC,Columbus,21,3,YES,0,0,62900,6290,12580,44030,Jeep,Grand Cherokee,1998,N
179,32,1994-08-07,OH,1000,1433.42,6000000,FEMALE,Associate,protective-serv,own-child,53800,0,2015-01-22,Single Vehicle Collision,Major Damage,NC,Arlington,4,1,YES,1,2,54200,5420,10840,37940,Nissan,Ultima,2014,Y
372,50,2004-08-26,OH,2000,1368.57,0,FEMALE,MD,tech-support,other-relative,0,0,2015-01-03,Multi-vehicle Collision,Major Damage,NY,Northbend,18,3,NO,2,2,51800,5180,10360,36260,Accura,MDX,2003,N
398,55,1990-05-25,OH,500,862.19,0,MALE,High School,adm-clerical,unmarried,69400,0,2015-02-23,Vehicle Theft,Trivial Damage,SC,Northbend,7,1,?,2,3,6600,600,1200,4800,Accura,MDX,2012,N
213,35,1990-09-20,OH,500,871.46,0,MALE,MD,tech-support,husband,58500,-77700,2015-01-22,Single Vehicle Collision,Total Loss,SC,Northbrook,13,1,YES,2,0,74140,13480,6740,53920,Ford,Escape,2007,N
79,25,2000-11-05,OH,500,1863.04,0,FEMALE,Associate,priv-house-serv,not-in-family,53400,-35200,2015-02-13,Single Vehicle Collision,Total Loss,VA,Northbend,0,1,NO,2,1,67800,13560,6780,47460,Mercedes,C300,1995,N
232,44,1994-10-03,OH,2000,1181.64,0,MALE,College,other-service,wife,25800,0,2015-02-08,Single Vehicle Collision,Major Damage,NY,Northbend,22,1,?,1,1,55400,5540,11080,38780,Jeep,Grand Cherokee,2002,Y
230,37,2005-04-11,IL,1000,1060.74,0,MALE,PhD,tech-support,own-child,0,-51500,2015-01-09,Single Vehicle Collision,Major Damage,SC,Columbus,15,1,YES,2,3,49100,9820,4910,34370,Suburu,Impreza,1996,Y
234,41,1990-05-16,IN,500,951.56,0,FEMALE,JD,transport-moving,wife,59400,-78600,2015-02-08,Multi-vehicle Collision,Major Damage,SC,Riverwood,3,3,NO,2,1,98280,15120,7560,75600,Chevrolet,Tahoe,2007,Y
240,40,2004-09-11,IN,500,1533.71,9000000,FEMALE,JD,protective-serv,own-child,0,-70900,2015-01-10,Multi-vehicle Collision,Total Loss,VA,Northbend,18,2,YES,0,2,66550,6050,12100,48400,Ford,Escape,2008,N
143,33,1993-11-30,OH,1000,1200.09,0,FEMALE,Associate,craft-repair,unmarried,38400,-5700,2015-01-26,Multi-vehicle Collision,Major Damage,WV,Arlington,17,3,?,2,2,70400,14080,7040,49280,Accura,RSX,2002,N
266,42,2003-03-06,IN,500,1093.83,4000000,MALE,Associate,adm-clerical,other-relative,0,-49600,2015-02-21,Multi-vehicle Collision,Major Damage,WV,Springfield,18,3,?,1,1,53280,4440,8880,39960,Suburu,Impreza,2015,Y
89,32,1996-12-18,IN,1000,988.93,0,FEMALE,High School,craft-repair,unmarried,27600,0,2015-01-23,Single Vehicle Collision,Total Loss,NY,Columbus,11,1,?,2,3,84590,15380,15380,53830,Dodge,Neon,1999,N
